PROB_ID,"TO_CHAR(AP.CREATED_DATE,'MM-DD-YYYYHH24:MI:SS')",SOLVE_HOURS,MICRO,UNIT,STATUS_CHK,PROB_TYPE_CHK,PROB_TYPE_DETAIL,DESCRIPTION
134414,3/26/2017 13:27,0.5,LI29,21,4,HARDWARE,HW Problem,"29-2 Modulator:  Problems found:

1. Burnt secondary snubber resistor lugs.

2. HV filter caps 4.75uF missing two ground wires.

3. P2 pheonix cable connector that connects to core bias assembly, the secure clip is broken.

4. PFN strap #4  (LHS) upper loose

5. De-Spiking coil resistors, there is one resistor has wrong resistance value=15000 ohm, should be 2000 ohm."
134415,3/26/2017 13:36,0.5,LI29,41,4,HARDWARE,HW Problem,"29-3 Modulator problems found:

1. Core Bias Assembly: 120VAC  ""P2""  cable connector secure clip is broken.

2. HV filter cap cases are missing ground wires.

"
134416,3/26/2017 13:43,0.5,LI29,41,4,HARDWARE,HW Problem,"29-4 modulator problems found:

1. Two HV filter cap cases are missing ground wires.

2. Ross divider connection has loose screw.

"
134417,3/26/2017 13:53,0.5,LI29,51,4,HARDWARE,HW Problem,"29-5 modulator problems found:

1. Two HV filter cap cases are missing ground wires.

2. Core Bias Assembly: 120VAC ""P2"" missing secure clip.

3.  #2 AWG ground wire  loose near R273 (T-20 compartment).

4. Pulse cable insulation slit and oil leak."
134418,3/26/2017 13:59,1,LI29,61,4,HARDWARE,HW Problem,"29-6 Modulator problems found:

1. Primary snubber resistor: All wires, lugs and bottom resistor ""R262"" should be replaced.

2. Primary snubber caps are wrong value=25uF, they should be 12uF.

3. Two HV filter cap cases are missing ground wires.

4. Ross-divider connection loose screw."
134419,3/26/2017 14:03,0.5,LI29,71,4,HARDWARE,HW Problem,"29-7 Modulator problems found:

1. Burnt primary wires and lugs, they need to be replaced.

2. Two filter cap cases are missing ground wires.




"
134420,3/26/2017 14:05,0.5,LI29,81,4,HARDWARE,HW Problem,29-8: Two HV filter cap cases are missing ground wires.
135380,5/30/2017 16:48,2,LI20,61,4,HARDWARE,HW Problem,20-6 is unstable. two trips within as many minutes. EVO faults before FLK. 
135380,5/30/2017 16:48,1.5,LI20,61,4,HARDWARE,HW Problem,20-6 is unstable. two trips within as many minutes. EVO faults before FLK. 
135888,7/2/2017 11:52,,LI28,31,4,HARDWARE,HW Problem,Klystron LI28-31 is tripped on Mod Fault and will not reset remotely.
136143,7/23/2017 9:15,6,LI20,61,4,HARDWARE,HW Problem,Getting amplitude dropouts on klys 20-6 (gun).  Not seen in modulator.  Appears to be LLRF problem.  Problem got very bad starting around 7/23 @ 09:00.  
136344,8/11/2017 14:30,1,LI25,41,4,HARDWARE,HW Problem,25-4: Tune PFN for flatter signal top. Slope is presently -1.7.
136346,8/11/2017 21:19,1.5,LI21,51,4,HARDWARE,HW Problem,21-5 MKSU trigger enable fault. No triggers to modulator. See 135294.
136347,8/11/2017 22:47,0.7,LI24,31,4,HARDWARE,HW Problem,24-3 after bout of very frequent trips (not clear source of trips) it is no Fault Lockout and will not reset. See 136253.
136357,8/14/2017 15:56,,LI28,21,4,HARDWARE,HW Problem,"28-2 Phase feedback appears to be broken.

tkurty 8/14/17 16:00: T4 phase feedback working correctly, T1 feedback was stuck between -180 and 180 deg. Changing PDES to 10 deg allowed T1 to leave the phase-flip region and stabilize to the same value as T4. Reset PDES to 0 and both timeslot feedbacks are working

Broken state:
[softegr@lcls-srv01 tkurty]$ caget KLYS:LI28:21:T{1,4}:CORRPHASE
KLYS:LI28:21:T1:CORRPHASE      75.4542
KLYS:LI28:21:T4:CORRPHASE      92.8884

After resetting PDES:
[softegr@lcls-srv01 tkurty]$ caget KLYS:LI28:21:T{1,4}:CORRPHASE
KLYS:LI28:21:T1:CORRPHASE      90.9837
KLYS:LI28:21:T4:CORRPHASE      92.4988"
136424,8/23/2017 13:06,1,LI20,51,4,HARDWARE,HW Problem,"20-5 Modulator problems found:

1. T20 - phase B ""R2"" base  loose ground.
2. Primary snubber res: R261 and R262: lugs and wires  burnt.
3. T2: found #10-32 half inch screw lay cross near hot wire and ground. (removed)
4. Unused coils and cables under Thyratron should be removed out of the modulator.
5. Thyratron cabinet: 120VAC wires should secured and away from the bolts
6. Core Bias's secure clip needs to be replaced."
136424,8/23/2017 13:06,1,LI20,51,4,HARDWARE,HW Problem,"20-5 Modulator problems found:

1. T20 - phase B ""R2"" base  loose ground.
2. Primary snubber res: R261 and R262: lugs and wires  burnt.
3. T2: found #10-32 half inch screw lay cross near hot wire and ground. (removed)
4. Unused coils and cables under Thyratron should be removed out of the modulator.
5. Thyratron cabinet: 120VAC wires should secured and away from the bolts
6. Core Bias's secure clip needs to be replaced."
136426,8/23/2017 16:43,,LI30,11,4,HARDWARE,HW Problem,Klystron 30-1 tripped its VVS breaker
136432,8/24/2017 10:41,1,LI20,61,4,HARDWARE,HW Problem,"20-6 Modulator problems found:

1. T20 compartment: 120VAC  ""T2"" xformer - loose ground wire.
2. Primary snubber resistor R260- lug burnt. 
3. Primary snubber resistors R261 and R262 lugs and wires need to  be replaced.
4. Thyraton cabinet: two filter caps -  lug burnt"
136432,8/24/2017 10:41,1,LI20,61,4,HARDWARE,HW Problem,"20-6 Modulator problems found:

1. T20 compartment: 120VAC  ""T2"" xformer - loose ground wire.
2. Primary snubber resistor R260- lug burnt. 
3. Primary snubber resistors R261 and R262 lugs and wires need to  be replaced.
4. Thyraton cabinet: two filter caps -  lug burnt"
136432,8/24/2017 10:41,1,LI20,61,4,HARDWARE,HW Problem,"20-6 Modulator problems found:

1. T20 compartment: 120VAC  ""T2"" xformer - loose ground wire.
2. Primary snubber resistor R260- lug burnt. 
3. Primary snubber resistors R261 and R262 lugs and wires need to  be replaced.
4. Thyraton cabinet: two filter caps -  lug burnt"
136439,8/25/2017 7:34,,LI24,21,4,HARDWARE,HW Problem,"24-2 is running without DQing regulation =PHJ, AMJ and BVJ."
134430,3/28/2017 10:47,4.5,LI20,71,4,HARDWARE,HW Problem,20-7: Replace old ground hook on door 4 with new style hook. Add hanger for hook safety.
134431,3/28/2017 10:50,2,LI23,51,4,HARDWARE,HW Problem,23-5: Replace old ground hook on door 4 with new style hook. Add hanger for hook safety.
134432,3/28/2017 10:52,2,LI26,11,4,HARDWARE,HW Problem,26-1: Replace old ground hook on door 4 with new style hook. Add hanger for hook safety.
134433,3/28/2017 10:54,2.5,LI30,41,4,HARDWARE,HW Problem,30-4: Replace old ground hook on door 4 with new style hook. Add hanger for hook safety.
135385,5/31/2017 0:20,0.1,LI26,31,4,HARDWARE,HW Problem,"LI26-31 repeatedly flashes ""Stat_Bad_Camac"" and does not have a PAD Phase value. "
135395,5/31/2017 12:54,0.5,LI27,31,4,HARDWARE,HW Problem,Klystron 27-3 MOD fault and no reset
135403,5/31/2017 19:17,,LI20,81,4,HARDWARE,HW Problem,"Klys 20-8 (L0B) has a tough time regulating at 1 Hz.  See it in Beam Volts/Phas/AMPL.   Not sure if this is timing or LLRF feedback problem.  Unable to get FTP at 1 Hz to see if firing time is shifted.  Might need a scope.

"
136358,8/14/2017 19:23,,LI21,21,4,HARDWARE,HW Problem,"21-2 L1X is showing frequent instances of running into saturation and causing the LLRF feedback to push to drive power to the software clipping limit (over saturation).

See MCCELOG:

https://mccelog.slac.stanford.edu/elog/wbin/elog_item.php?elog_id=904787

MOD 8/14/17 19:41 HVS
Further investigation indicates that the saturation might be in the drive amplifier rather than the klystron itself. See MCCELOG:

https://mccelog.slac.stanford.edu/elog/wbin/elog_item.php?elog_id=904788"
136359,8/14/2017 23:42,1,LI20,81,4,HARDWARE,HW Problem,"Seeing increased jitter from 20-8 L0B modulator.
Please check history of jitter PV SIOC:SYS0:ML00:AO216 and scope modulator."
136366,8/15/2017 9:20,2,LI26,61,4,HARDWARE,HW Problem,26-6 VVS CB/ VVS13 is running hot (See pic).  Needs to be inspected.
136367,8/15/2017 10:24,1,LI22,11,4,HARDWARE,HW Problem,Klystron 22-1 having numerous phase dropouts noticeable on FEL at low energy.
136442,8/25/2017 12:28,1,LI26,31,4,HARDWARE,HW Problem,"26-3 FLK, has an EOLC fault."
136454,8/26/2017 14:41,2,LI20,81,4,HARDWARE,HW Problem,Kly Mod 20-8 (L0B):  station experiencing BV dropouts.
135425,6/1/2017 17:58,,LI20,61,4,HARDWARE,HW Problem,"GUN PAC LLRF Feedback (AMPL) is railed

I have had to increase the MAX setpoint in the LLRF feedback from 5100 to 5800 to maintain 6MeV off the gun.  New setpoint settles at 5420 counts but is now decreasing as I write this entry. it is down to 5300 now."
135429,6/2/2017 1:38,1,LI20,81,4,HARDWARE,HW Problem,L0B is MOD faulted.
135429,6/2/2017 1:38,1,LI20,81,4,HARDWARE,HW Problem,L0B is MOD faulted.
136374,8/16/2017 6:51,1,LI30,41,4,HARDWARE,HW Problem,30-4 Has no core bias voltage.
136379,8/16/2017 11:42,2,LI24,31,4,HARDWARE,HW Problem,24-3 DQing current can't be adjusted below 25 amps
136466,8/27/2017 6:32,1,LI20,71,4,HARDWARE,HW Problem,"20-7 Modulator problem found:

1. Primary snubber resistor R261:  lug and wire should be replaced.

2. Pulse cable seems over heat, burnt the insulation."
136468,8/27/2017 7:32,1,LI26,71,4,HARDWARE,HW Problem,"26-7 Modulator problems found:

1. Primary snubber resistors: R260 & R261 lugs need to be replaced.
R262 lug & wire need to be replaced.

2. T20 compartment: filter caps missing ground wires.

3. Xformer ""T2"" Loose screw, see up load picture."
136469,8/27/2017 7:44,0.8,LI26,81,4,HARDWARE,HW Problem,"26-8 Modulator problems found:

1. Primary snubber resistors: R261 and R262  burnt lugs"
134621,4/23/2017 7:16,2,LI24,81,4,HARDWARE,HW Problem,"24-8 Modulator problems found:

1. Wires touching the primary resistors body.
3. Oil leaks around the T-20 base and cables.
4. HV filter caps missing two ground wires.
5. Under Thyratron: two 115VAC covers are still unsafe. They need to be remake.
6. Door #7: the third 20 ohm carborundum res from left need to be replaced."
134622,4/23/2017 11:05,1.5,LI25,11,4,HARDWARE,HW Problem,"25-1 Modulator problems found:

1. Replace lug and wire for primary snubber res R261.
2. HV filter caps missing two ground wires.
4. Grid trigger spring coil is rusted.
"
134623,4/23/2017 11:18,1,LI25,21,4,HARDWARE,HW Problem,"25-2 Modulator problems found:

1. Primary snubber resistors: R260, R262 only lugs need to be replaced. R261 lug & wire need to be replaced.
3. HV filter caps missing two ground wires.
4. Terminal block TB13 firewire lug is corrosion.
5. T2 120VAC xformer on floor loose ground wire.
6. Door #5: #2AWG ground wire loose (top right)
"
134624,4/23/2017 12:38,1,LI25,31,4,HARDWARE,HW Problem,"25-3 Modulator problems found:

2. Primary snubber resistors: a)wire touching R260 body, reroute it away ; b)replace lugs for R261, R262
3. Door #4 top loose ground wires #2AWG.
4. HV filter caps missing two ground wires."
135446,6/2/2017 11:04,1.5,LI23,31,4,HARDWARE,HW Problem,Klys 23-3 seeing large (10 deg or more) phase jumps frequently.
136475,8/27/2017 16:08,1,LI27,31,4,HARDWARE,HW Problem,27-3 KMC faulted.
136476,8/27/2017 16:24,2,LI21,41,4,HARDWARE,HW Problem,21-4 MOD faulted with no remote reset. Appears to be a tripped fire wire.
136486,8/28/2017 13:28,,LI28,31,4,HARDWARE,HW Problem,28-3: Tripping on SCR klixon interlock fault.
135523,6/7/2017 10:39,1,LI25,41,4,HARDWARE,HW Problem,25-4: KMC fault 
135530,6/7/2017 15:02,0.5,LI21,41,4,HARDWARE,HW Problem,Klys 21-4 showing BVLT jitter.
136498,8/29/2017 10:10,,LI20,71,4,HARDWARE,HW Problem,20-7 (aka L0A): Water leaking from PAD hose connection.
136500,8/29/2017 13:42,2,LI27,11,4,HARDWARE,HW Problem,27-1: Seeing some beam volts jitter.
134613,4/20/2017 12:12,1,LI24,61,4,HARDWARE,HW Problem,"24-6 Modulator problems found:

2. Primary  resisistors: R261, R262 bunrt lugs & wires.
3. HV filter caps missing two ground wires to EG.
4. Cable ""K"" from the thyratron connect to the keep alive is touching the metal sharp edge.
5. Despiking coil cover burnt.
6. One 20-ohm carborundum burnt.
"
134613,4/20/2017 12:12,1,LI24,61,4,HARDWARE,HW Problem,"24-6 Modulator problems found:

2. Primary  resisistors: R261, R262 bunrt lugs & wires.
3. HV filter caps missing two ground wires to EG.
4. Cable ""K"" from the thyratron connect to the keep alive is touching the metal sharp edge.
5. Despiking coil cover burnt.
6. One 20-ohm carborundum burnt.
"
134613,4/20/2017 12:12,1,LI24,61,4,HARDWARE,HW Problem,"24-6 Modulator problems found:

2. Primary  resisistors: R261, R262 bunrt lugs & wires.
3. HV filter caps missing two ground wires to EG.
4. Cable ""K"" from the thyratron connect to the keep alive is touching the metal sharp edge.
5. Despiking coil cover burnt.
6. One 20-ohm carborundum burnt.
"
134613,4/20/2017 12:12,1,LI24,61,4,HARDWARE,HW Problem,"24-6 Modulator problems found:

2. Primary  resisistors: R261, R262 bunrt lugs & wires.
3. HV filter caps missing two ground wires to EG.
4. Cable ""K"" from the thyratron connect to the keep alive is touching the metal sharp edge.
5. Despiking coil cover burnt.
6. One 20-ohm carborundum burnt.
"
134668,4/28/2017 14:42,4,LI22,41,4,HARDWARE,HW Problem,Kly Mod 22-4:  ACR received fire alarm from this station.  TS/R false alarm.
134904,5/10/2017 19:07,1,LI23,41,4,HARDWARE,HW Problem,23-4 Core bias current unstable.
134915,5/11/2017 5:31,1,LI28,81,4,HARDWARE,HW Problem,28-8 keep alive current is over 500ma
135539,6/8/2017 11:19,3,LI20,61,4,HARDWARE,HW Problem,Kly Mod 20-6 (Gun):  station has frequent BV dropouts and HVOC faults.
135539,6/8/2017 11:19,3,LI20,61,4,HARDWARE,HW Problem,Kly Mod 20-6 (Gun):  station has frequent BV dropouts and HVOC faults.
135539,6/8/2017 11:19,3,LI20,61,4,HARDWARE,HW Problem,Kly Mod 20-6 (Gun):  station has frequent BV dropouts and HVOC faults.
135543,6/8/2017 13:46,0,LI20,81,4,HARDWARE,HW Problem,"L0B shows Beam volt jitter. please see elog entry for picture:

https://mccelog.slac.stanford.edu/elog/wbin/elog_item.php?elog_id=895054

The picture referred to above is a fast time plot of the beam volts - the ""flat-top"" area.  It could be better (with a PFN tuning) but if it unstable, it could contribute to beam volts jitter.  This is under investigation  - p.stiles"
134514,4/9/2017 14:24,0.7,LI23,51,4,HARDWARE,HW Problem,"23-5 Modulator problems found:

1. Primary snubber resistors: lugs and wires need to be replaced.
2. HV filter caps missing two ground wires.
3. 120Vac ""T2"" xfomer:  loose ground.
4. De-Spring coil cover cracked"
134899,5/10/2017 16:34,2,LI20,61,4,HARDWARE,HW Problem,"LI20 klys focus magnet power supplies reading 0 V for 20-6 and 20-7. 

PS shows ON (normal color) 
Resis = -1 ohms (purple)
voltage - 0V (purple)
Current = 14.8 amps (red)"
136220,7/28/2017 8:49,1,LI24,11,4,HARDWARE,HW Problem,24-1 tripped and will not reset. PEM to reset please.
136227,7/28/2017 14:25,0.2,LI23,21,4,HARDWARE,HW Problem,23-2: Phase jitter above spec limit. Amplitude jitter very low.
136508,8/30/2017 13:44,2,LI26,71,4,HARDWARE,HW Problem,26-7: Seeing lots of beam volts jitter.
134394,3/23/2017 13:28,1,LI21,51,4,HARDWARE,HW Problem,"21-5: Primary snubber resistors: R261, R262 wires and lugs need to be replaced."
134395,3/23/2017 13:32,0.5,LI21,61,4,HARDWARE,HW Problem,21-6: Primary snubber resistors: R261  wire and lug burnt;   R262 loose screw
134397,3/23/2017 13:42,2,LI21,81,4,HARDWARE,HW Problem,"21-8: Problems found:

1. 480VAC cables are touching the metal sharp edges of xfomer.

2. The snubber resistors: R261 and R262 have wires and lugs  burnt."
134397,3/23/2017 13:42,1.2,LI21,81,4,HARDWARE,HW Problem,"21-8: Problems found:

1. 480VAC cables are touching the metal sharp edges of xfomer.

2. The snubber resistors: R261 and R262 have wires and lugs  burnt."
135553,6/9/2017 9:12,1,LI26,51,4,HARDWARE,HW Problem,Klystron LI26-51 has amplitude and beam volt jitter that exceeds tolerance levels.
135554,6/9/2017 10:10,1.5,LI29,11,4,HARDWARE,HW Problem,29-1: Remove thyratron for use at 20-6. Install new thyratron in this station.
135559,6/9/2017 13:11,,LI25,51,4,HARDWARE,HW Problem,25-5C Repair klystron ion pump electrical leakage
135681,6/18/2017 15:13,1,LI24,31,4,HARDWARE,HW Problem,24-3 has mod faulted and cannot be reset remotely
135084,5/16/2017 22:39,1,LI20,61,4,HARDWARE,HW Problem,Frequent Gun dropouts. Klystron 20-6 is having periodic bouts of extreme amplitude dropouts. See E-Log entry: https://mccelog.slac.stanford.edu/elog/wbin/elog_item.php?elog_id=890229
136513,8/31/2017 5:55,1,LI27,41,4,HARDWARE,HW Problem,27-4 is MOD faulted and won't reset
136518,8/31/2017 16:16,1,LI27,31,4,HARDWARE,HW Problem,Klystron 27-3 KMC faulted. 
136523,9/1/2017 10:11,1,LI30,61,4,HARDWARE,HW Problem,30-6: Seeing lots of beam volts jitter.
136524,9/1/2017 10:40,,LI23,31,4,HARDWARE,HW Problem,"station 23-3 has bad Cable status
Verified it wasn't the PAD or MKSU

PIOP swap doesn't seem to have helped - tried two spares just in case, left second spare in place. - M.Harms 5-Sep-17"
136524,9/1/2017 10:40,,LI23,31,4,HARDWARE,HW Problem,"station 23-3 has bad Cable status
Verified it wasn't the PAD or MKSU

PIOP swap doesn't seem to have helped - tried two spares just in case, left second spare in place. - M.Harms 5-Sep-17"
136525,9/1/2017 11:19,0.1,LI30,61,4,HARDWARE,HW Problem,"station 30-6 MOD faults reset, but only lasts a couple of minutes before faulting again"
136532,9/1/2017 16:08,0.5,LI24,61,4,HARDWARE,HW Problem,station 24-6 Klystron Waveguide fault
134741,5/3/2017 14:37,1,LI30,51,4,HARDWARE,HW Problem,30-5: Keep alive power supply has no output.
134748,5/4/2017 6:35,,LI20,51,4,HARDWARE,HW Problem,20-5 PIOP appears in-op. repair or replace
134749,5/4/2017 6:38,,LI21,21,4,HARDWARE,HW Problem,21-2  PIOP appears in-op. repair or replace
134750,5/4/2017 6:40,,LI23,41,4,HARDWARE,HW Problem,"23-4  PIOP appears in-op. repair or replace
"
135128,5/18/2017 14:05,2,LI28,31,4,HARDWARE,HW Problem,28-3 tripping on thyratron trigger faults
135135,5/18/2017 20:37,2.5,LI23,11,4,HARDWARE,HW Problem,23-1 getting intermittent accelerate triggers. Seems to mostly not trigger correctly but sometimes does. 
135142,5/19/2017 6:30,1,LI26,41,4,HARDWARE,HW Problem,26-4 trips on EOLCs
135142,5/19/2017 6:30,1,LI26,41,4,HARDWARE,HW Problem,26-4 trips on EOLCs
134497,4/6/2017 13:36,1.2,LI22,31,4,HARDWARE,HW Problem,"22-3 Modulator: Problems found:

1. Primary snubber resistors: R261 and R262   burnt lugs & wires.
2. Fire wire lugs that connected to TB13, the lug is corrosion.

"
134498,4/6/2017 13:46,1.2,LI22,41,4,HARDWARE,HW Problem,"22-4 Modulator: problems found:

1. Primary snubber resistors: R260, R261, and R262  burnt lugs/wires
2. Fire wires TB12: lug is corrosion (see picture).
"
134500,4/6/2017 14:20,1.2,LI22,61,4,HARDWARE,HW Problem,"22-6 Modulator,  Problems found:

1. Primary snubber resistors: R261 & R262  burnt lugs/wires.


"
134500,4/6/2017 14:20,1.2,LI22,61,4,HARDWARE,HW Problem,"22-6 Modulator,  Problems found:

1. Primary snubber resistors: R261 & R262  burnt lugs/wires.


"
134501,4/6/2017 14:23,1.2,LI22,71,4,HARDWARE,HW Problem,"22-7 Modulator: problems found:

1. Primary snubber resistors: R260, R261 and R262  lugs/wires burnt.
2. Despiking Coil insulation burnt.
"
134510,4/9/2017 13:54,1,LI23,11,4,HARDWARE,HW Problem,"23-1 Modulator problems found:

1. T-20 :  oil leaks
2. Primary snubber resistors:  R260, R261, R262 lugs and wires burnt
3. HV filter caps missing two ground wires.
4. Core Bias Assembly: the two wires cross the  AC/DC current xductor are over heat and melted the plastic of the AC/DC current xdu5ctor.
5. De-Spring Coil cover is cracked.



"
134511,4/9/2017 14:07,0.75,LI23,21,4,HARDWARE,HW Problem,"23-2 Modulator problems found:

1. Primary snubber resistors: R261, R262   lugs and wires burnt.
2. HV filter caps are missing two ground wires.

"
134778,5/7/2017 14:11,1.5,LI25,51,4,HARDWARE,HW Problem,"25-5 Modulator problems found:

1. T-20   leaks oil on cables and the T-20 base.
2. Primary snubber resistors: R261, R262 lugs and wires burnt.
3. HV filter caps missing ground wires.
4. Door #2: top  600VAC holes = 2 1/2 inches should be covered. 
5. PFN strap #7 top (LHS) loose, strap needs to be replaced."
134780,5/7/2017 14:23,2,LI25,61,4,HARDWARE,HW Problem,"25-6 Modulator problems found:

1. Primary snubber resistor R261: lug &wire burnt.
2. HV filter caps missing ground wires.
3. Door#2: top 600VAC holes = 2 1/2 inches should be covered."
134781,5/7/2017 14:28,2,LI25,81,4,HARDWARE,HW Problem,"25-8 Modulator problems found:

1. T2-xformer 120VAC ground wire loose.
2. T-20 base ground wire loose.
3. Primary snubber resistor R260 burnt lug.
4. HV filter cap missing ground wires.
5. Door#2: top 600VAC holes = 2 1/2  inches should be covered.
6. TB1 phoenix connector 120VAC black wires should be re-terminated and re-insert properly.  I think it is a Core bias output wire, not 120 VAC -p.stiles"
134550,4/13/2017 14:08,1,LI24,11,4,HARDWARE,HW Problem,"24-1 Modulator problems found:

1. Primary snubber resistors: R261, R262 Lugs/wires need to be replaced.
"
134551,4/13/2017 14:13,2,LI24,21,4,HARDWARE,HW Problem,"24-2 Modulator problems found:

1. Primary snubber resistors: R261, R262  lugs / wires need to be replaced.
2. Door #5: Top right corner - ground wire loose.
3. Despiking coil cover is cracked.
"
134553,4/13/2017 14:18,1,LI24,31,4,HARDWARE,HW Problem,"24-3 Modulator problems found:

1. Primary snubber resistors: R261 lug /wire needs to be replaced.
2. HV filter caps missing ground wires.
3. T2- 120VAC xformer base : loose ground wire.
4. EOLC stack missing mounting screw.
5. Cable is touching the despiking coil body."
134553,4/13/2017 14:18,1,LI24,31,4,HARDWARE,HW Problem,"24-3 Modulator problems found:

1. Primary snubber resistors: R261 lug /wire needs to be replaced.
2. HV filter caps missing ground wires.
3. T2- 120VAC xformer base : loose ground wire.
4. EOLC stack missing mounting screw.
5. Cable is touching the despiking coil body."
134557,4/14/2017 10:34,0.5,LI23,21,4,HARDWARE,HW Problem,23-2 Has a klystron vacuum fault.
134770,5/5/2017 11:03,1,LI25,11,4,HARDWARE,HW Problem,25-1 KMC fault. Trim p/s breaker trips.
135159,5/19/2017 14:24,1,LI25,41,4,HARDWARE,HW Problem,25-4 Replace HV regulator board.
135163,5/19/2017 18:07,1.5,LI24,11,4,HARDWARE,HW Problem,24-1 tripping regularly; have had to reset several times in last two hours.
135163,5/19/2017 18:07,,LI24,11,4,HARDWARE,HW Problem,24-1 tripping regularly; have had to reset several times in last two hours.
134512,4/9/2017 14:12,0.5,LI23,31,4,HARDWARE,HW Problem,"23-3 Moduator problems found:

1. Primary snubber resistor R260:   burnt lug
2. HV filter caps missing two ground wires."
134513,4/9/2017 14:16,0.5,LI23,41,4,HARDWARE,HW Problem,"23-4 Modulator problems found:

1. T-20  ground  loose screw.
2. Primary snubber resistor R260 burnt lug; R261, R262 burnt wires.
3. HV filter caps missing ground wires
4. Cable ""C"" below Thyratron, the insulation is cracked."
134516,4/9/2017 14:29,0.5,LI23,71,4,HARDWARE,HW Problem,"23-7 Modulator problem found:

1. Primary snubber resistors R261, R262: lugs/wires burnt
2. HV filter caps missing two ground wires."
134517,4/9/2017 14:32,0.8,LI23,81,4,HARDWARE,HW Problem,"23-8 Modulator problems found:

1. Primary snubber resistor R260: lug burnt
2. HV filter caps missing two ground wires.
3. Door #5: the ground wire that located on top right corner loose."
135289,5/25/2017 20:14,,LI27,41,4,HARDWARE,HW Problem,Klystron LI27-4 will not go back to SLED mode remotely after changing to non-SLED mode.
135297,5/26/2017 6:30,,LI22,61,4,HARDWARE,HW Problem,Klys 22-6 experiencing frequent KLV faults.
135297,5/26/2017 6:30,1.2,LI22,61,4,HARDWARE,HW Problem,Klys 22-6 experiencing frequent KLV faults.
135297,5/26/2017 6:30,3,LI22,61,4,HARDWARE,HW Problem,Klys 22-6 experiencing frequent KLV faults.
135242,5/23/2017 14:01,1.5,LI25,11,4,HARDWARE,HW Problem,25-1 MOD faulted
135331,5/27/2017 14:21,0.5,LI24,31,4,HARDWARE,HW Problem,24-3 was tripping on Reflected Energy
135332,5/27/2017 14:54,1,LI25,71,4,HARDWARE,HW Problem,25-7 Reflected energy fault
135450,6/2/2017 14:13,2,LI21,21,4,HARDWARE,HW Problem,"L1X occasionally shows MKT which trips the beam. If we are lucky, the fault goes away in 5 minutes. We are not sure what is causing this fault. 

6/5/2017 edit: although L1X stopped going MKT after swapping the MKSU and SCR, it is now doing so again (has gone MKT three times in last two hours, for roughly ~8minutes each time)."
135496,6/6/2017 1:04,1,LI23,61,4,HARDWARE,HW Problem,Klystron LI23-61 has high beam volts jitter.
135499,6/6/2017 7:06,1,LI23,31,4,HARDWARE,HW Problem,23-3 HVR reset .
135510,6/6/2017 14:20,2.5,LI26,61,4,HARDWARE,HW Problem,26-6 is KHD
135300,5/26/2017 8:23,0.7,LI28,71,4,HARDWARE,HW Problem,staion 28-7 Control Power Fault
134826,5/9/2017 13:43,,LI30,21,4,HARDWARE,HW Problem,"30-2: Touch panel display blanks out and goes back to ""HOME"" while doing the set-up.   It happens quite often during the settings."
135686,6/18/2017 17:41,1,LI21,51,4,HARDWARE,HW Problem,"21-5 MOD fault, no reset:  NOTE: problem is Fire Wire short - Modulator was VERY hot,  I staged a high voltage rectifier at the modulator but was sent to SPEAR  and didn't make it back."
135712,6/20/2017 17:48,,LI21,21,4,HARDWARE,HW Problem,"21-2 (L1X) modulator HV has a strong 16.6 Hz timing jitter, see http://physics-elog.slac.stanford.edu/lclselog/show.jsp?dir=/2017/25/20.06&pos=2017-06-20T17:35:31
"
135713,6/20/2017 19:06,8,LI20,81,4,HARDWARE,HW Problem,20-8 L0B MOD fault. Attempts to restart greeted immediately with ACOC fault.
135722,6/21/2017 12:22,,LI28,21,4,HARDWARE,HW Problem,28-2 KMC fault.
135314,5/26/2017 15:07,4,LI24,31,4,HARDWARE,HW Problem,24-3 trips immediately after turn on with HV overcurrent fault showing.
135320,5/26/2017 22:50,1,LI28,41,4,HARDWARE,HW Problem,28-4 has MASSIVE beam volts jitter.
135830,6/29/2017 10:36,1.3,LI29,61,4,HARDWARE,HW Problem,29-6 has intermittent BV dropouts.
135845,6/30/2017 7:04,,LI20,51,4,HARDWARE,HW Problem,LI20 TCAV0 trip on WG1 last night 2140 hrs.
134854,5/10/2017 6:11,,LI22,21,4,HARDWARE,HW Problem,"22-2 klystron focus supply does not respond to on/off commands, shows purple status on EPICS."
134873,5/10/2017 9:45,,LI21,81,4,HARDWARE,HW Problem,21-8 has a LVPS fault that won't clear
134874,5/10/2017 9:49,,LI21,31,4,HARDWARE,HW Problem,21-3 has a T20 fan fault that won't clear
135731,6/22/2017 5:52,0.3,LI20,61,4,HARDWARE,HW Problem,"20-6 (GUN): showing occasional bouts of beam volts jitter

Scope hooked up.

Thyratron replace with good broken-in one from 29-1

Running OK, not great.  ACR happy."
135920,7/6/2017 3:08,2.5,LI23,61,4,HARDWARE,HW Problem,23-6 ACOCs on turn on.
135921,7/6/2017 6:55,1,LI29,61,4,HARDWARE,HW Problem,"29-6: Shows AMJ. causing 30% jitter on FEL intensity. DEACT'd, pulse stability improved immediately. "
135924,7/6/2017 9:51,2,LI30,41,4,HARDWARE,HW Problem,"30-4: Thyratron becoming unstable, nearing EOL."
135926,7/6/2017 9:55,2,LI26,11,4,HARDWARE,HW Problem,"26-1: Thyratron becoming unstable, maybe near EOL."
